,game_identifier,image_path,centre_tile,context_string,features
24747,loz,../data/context_data/loz/F/WFFDFIDFI.png,F,WFFDFIDFI,['solid']
22887,smb,../data/context_data/smb/-/E-----S--.png,-,E-----S--,"['passable', 'empty']"
18814,megaman,../data/context_data/megaman/-/-###--#--.png,-,-###--#--,"['passable', 'empty']"
3548,lode_runner,../data/context_data/lode_runner/@/@b#@@bbb@.png,@,@b#@@bbb@,"['passable', 'empty']"
22286,smb,../data/context_data/smb/-/XXo------.png,-,XXo------,"['passable', 'empty']"
15425,lode_runner,../data/context_data/lode_runner/b/bGbbbb@b@.png,b,bGbbbb@b@,"['solid', 'breakable']"
23496,smb,../data/context_data/smb/X/--E-XXXXX.png,X,--E-XXXXX,['solid']
14969,lode_runner,../data/context_data/lode_runner/b/bG@@b-@bE.png,b,bG@@b-@bE,"['solid', 'breakable']"
17529,lode_runner,../data/context_data/lode_runner/b/#b#bb#BBB.png,b,#b#bb#BBB,"['solid', 'breakable']"
13290,lode_runner,../data/context_data/lode_runner/b/@@@@bb@##.png,b,@@@@bb@##,"['solid', 'breakable']"
15144,lode_runner,../data/context_data/lode_runner/b/bb@bb@##G.png,b,bb@bb@##G,"['solid', 'breakable']"
20867,megaman,../data/context_data/megaman/H/#--HHHHHH.png,H,#--HHHHHH,"['solid', 'hazard']"
17943,kid_icarus,../data/context_data/kid_icarus/-/------D--.png,-,------D--,"['passable', 'empty']"
2896,lode_runner,../data/context_data/lode_runner/@/B@BB@BB@B.png,@,B@BB@BB@B,"['passable', 'empty']"
24063,loz,../data/context_data/loz/D/IWWFDWFDW.png,D,IWWFDWFDW,"['solid', 'openable']"
5587,lode_runner,../data/context_data/lode_runner/@/bbb@@b-#b.png,@,bbb@@b-#b,"['passable', 'empty']"
9042,lode_runner,../data/context_data/lode_runner/B/@@@#B@#BB.png,B,@@@#B@#BB,['solid']
10922,lode_runner,../data/context_data/lode_runner/#/-# b#    .png,#,-# b#    ,"['passable', 'climbable']"
9529,lode_runner,../data/context_data/lode_runner/B/BbbbBBbbb.png,B,BbbbBBbbb,['solid']
8703,lode_runner,../data/context_data/lode_runner/B/bBBbBB@@@.png,B,bBBbBB@@@,['solid']
4442,lode_runner,../data/context_data/lode_runner/@/bbb-@-@#@.png,@,bbb-@-@#@,"['passable', 'empty']"
12093,lode_runner,../data/context_data/lode_runner/#/b#-b#-b#@.png,#,b#-b#-b#@,"['passable', 'climbable']"
2781,lode_runner,../data/context_data/lode_runner/@/b@@@@@M@@.png,@,b@@@@@M@@,"['passable', 'empty']"
3529,lode_runner,../data/context_data/lode_runner/@/-b@@@G@bb.png,@,-b@@@G@bb,"['passable', 'empty']"
15569,lode_runner,../data/context_data/lode_runner/b/#b#bbb@E@.png,b,#b#bbb@E@,"['solid', 'breakable']"
10538,lode_runner,../data/context_data/lode_runner/#/@@@b#@b#G.png,#,@@@b#@b#G,"['passable', 'climbable']"
3555,lode_runner,../data/context_data/lode_runner/@/@@ @@ BB .png,@,@@ @@ BB ,"['passable', 'empty']"
6685,lode_runner,../data/context_data/lode_runner/E/@@@GE@bBb.png,E,@@@GE@bBb,"['solid', 'hazard']"
20065,megaman,../data/context_data/megaman/#/--####@@@.png,#,--####@@@,['solid']
13609,lode_runner,../data/context_data/lode_runner/b/@@Ebbbb@G.png,b,@@Ebbbb@G,"['solid', 'breakable']"
18935,megaman,../data/context_data/megaman/-/--#--#|##.png,-,--#--#|##,"['passable', 'empty']"
17599,kid_icarus,../data/context_data/kid_icarus/T/#--TTT#--.png,T,#--TTT#--,"['solid', 'passable']"
10037,lode_runner,../data/context_data/lode_runner/#/@G@B#@b#@.png,#,@G@B#@b#@,"['passable', 'climbable']"
16557,lode_runner,../data/context_data/lode_runner/b/bb#@b#   .png,b,bb#@b#   ,"['solid', 'breakable']"
5243,lode_runner,../data/context_data/lode_runner/@/bbbb@@G@@.png,@,bbbb@@G@@,"['passable', 'empty']"
24423,loz,../data/context_data/loz/F/IFFFFFFFF.png,F,IFFFFFFFF,['solid']
17208,lode_runner,../data/context_data/lode_runner/b/bbb@bbb@b.png,b,bbb@bbb@b,"['solid', 'breakable']"
18784,megaman,../data/context_data/megaman/-/--|--#HH-.png,-,--|--#HH-,"['passable', 'empty']"
8454,lode_runner,../data/context_data/lode_runner/B/@@@@Bb@bb.png,B,@@@@Bb@bb,['solid']
10693,lode_runner,../data/context_data/lode_runner/#/@#b@#GG##.png,#,@#b@#GG##,"['passable', 'climbable']"
1475,lode_runner,../data/context_data/lode_runner/@/@@#G@#b#b.png,@,@@#G@#b#b,"['passable', 'empty']"
8173,lode_runner,../data/context_data/lode_runner/B/@B#bB#@B#.png,B,@B#bB#@B#,['solid']
7038,lode_runner,../data/context_data/lode_runner/-/@@@@-@-@-.png,-,@@@@-@-@-,"['passable', 'climbable']"
20468,megaman,../data/context_data/megaman/-/-----#|##.png,-,-----#|##,"['passable', 'empty']"
6780,lode_runner,../data/context_data/lode_runner/-/@b@--b@@@.png,-,@b@--b@@@,"['passable', 'climbable']"
14034,lode_runner,../data/context_data/lode_runner/b/###bbG#@b.png,b,###bbG#@b,"['solid', 'breakable']"
5364,lode_runner,../data/context_data/lode_runner/@/--#@@#@bb.png,@,--#@@#@bb,"['passable', 'empty']"
1154,lode_runner,../data/context_data/lode_runner/@/#b@b@@G#b.png,@,#b@b@@G#b,"['passable', 'empty']"
5169,lode_runner,../data/context_data/lode_runner/@/@@@@@@bb-.png,@,@@@@@@bb-,"['passable', 'empty']"
20490,megaman,../data/context_data/megaman/-/-##--#-W#.png,-,-##--#-W#,"['passable', 'empty']"
7477,lode_runner,../data/context_data/lode_runner/-/--@--@@@@.png,-,--@--@@@@,"['passable', 'climbable']"
24439,loz,../data/context_data/loz/F/FFIFFFWWW.png,F,FFIFFFWWW,['solid']
3062,lode_runner,../data/context_data/lode_runner/@/###@@#@@b.png,@,###@@#@@b,"['passable', 'empty']"
4219,lode_runner,../data/context_data/lode_runner/@/bb@@@@---.png,@,bb@@@@---,"['passable', 'empty']"
18586,megaman,../data/context_data/megaman/M/---MM|--|.png,M,---MM|--|,"['solid', 'moving']"
5966,lode_runner,../data/context_data/lode_runner/@/bB G@ bb .png,@,bB G@ bb ,"['passable', 'empty']"
10581,lode_runner,../data/context_data/lode_runner/#/@# @# Bb .png,#,@# @# Bb ,"['passable', 'climbable']"
1383,lode_runner,../data/context_data/lode_runner/@/@@G@@b@@@.png,@,@@G@@b@@@,"['passable', 'empty']"
5679,lode_runner,../data/context_data/lode_runner/@/@@@#@@#@-.png,@,@@@#@@#@-,"['passable', 'empty']"
16706,lode_runner,../data/context_data/lode_runner/b/-bb@bb@@@.png,b,-bb@bb@@@,"['solid', 'breakable']"
19497,megaman,../data/context_data/megaman/B/---BB#BB#.png,B,---BB#BB#,"['solid', 'breakable']"
4091,lode_runner,../data/context_data/lode_runner/@/ @@ @@ @B.png,@, @@ @@ @B,"['passable', 'empty']"
24146,loz,../data/context_data/loz/I/FIIFIIFFF.png,I,FIIFIIFFF,"['element', 'block']"
13759,lode_runner,../data/context_data/lode_runner/b/bb@bb@bb@.png,b,bb@bb@bb@,"['solid', 'breakable']"
24918,loz,../data/context_data/loz/F/FFFFFFFBF.png,F,FFFFFFFBF,['solid']
1057,lode_runner,../data/context_data/lode_runner/M/ @@ M@ @@.png,M, @@ M@ @@,"['solid', 'hazard']"
4038,lode_runner,../data/context_data/lode_runner/@/@@bG@bbbb.png,@,@@bG@bbbb,"['passable', 'empty']"
23392,smb,../data/context_data/smb/>/-EX<>X[]X.png,>,-EX<>X[]X,"['solid', 'pipe']"
12669,lode_runner,../data/context_data/lode_runner/#/@#B@#B   .png,#,@#B@#B   ,"['passable', 'climbable']"
11094,lode_runner,../data/context_data/lode_runner/#/@#-@#@#@@.png,#,@#-@#@#@@,"['passable', 'climbable']"
13718,lode_runner,../data/context_data/lode_runner/b/#b##b##@@.png,b,#b##b##@@,"['solid', 'breakable']"
23842,loz,../data/context_data/loz/P/FPWFPWFFD.png,P,FPWFPWFFD,"['element', 'block']"
7707,lode_runner,../data/context_data/lode_runner/-/b----@@@B.png,-,b----@@@B,"['passable', 'climbable']"
9879,lode_runner,../data/context_data/lode_runner/#/@#@@#@@@#.png,#,@#@@#@@@#,"['passable', 'climbable']"
6423,lode_runner,../data/context_data/lode_runner/@/@BB@@@@B#.png,@,@BB@@@@B#,"['passable', 'empty']"
17155,lode_runner,../data/context_data/lode_runner/b/@G@@bb@@@.png,b,@G@@bb@@@,"['solid', 'breakable']"
8986,lode_runner,../data/context_data/lode_runner/B/@bbBBB@@M.png,B,@bbBBB@@M,['solid']
22724,smb,../data/context_data/smb/S/---?SS---.png,S,---?SS---,"['solid', 'breakable']"
20206,megaman,../data/context_data/megaman/@/#@@@@@@@@.png,@,#@@@@@@@@,['empty']
21929,smb,../data/context_data/smb/-/--S--S?-S.png,-,--S--S?-S,"['passable', 'empty']"
5072,lode_runner,../data/context_data/lode_runner/@/G@@b@@@bb.png,@,G@@b@@@bb,"['passable', 'empty']"
24216,loz,../data/context_data/loz/B/BFFBBBWWW.png,B,BFFBBBWWW,"['solid', 'block']"
17501,lode_runner,../data/context_data/lode_runner/b/bb@@b@@bG.png,b,bb@@b@@bG,"['solid', 'breakable']"
15249,lode_runner,../data/context_data/lode_runner/b/bbBbbbb@@.png,b,bbBbbbb@@,"['solid', 'breakable']"
8339,lode_runner,../data/context_data/lode_runner/B/G@BBBBE@@.png,B,G@BBBBE@@,['solid']
10752,lode_runner,../data/context_data/lode_runner/#/@#B@#@@BB.png,#,@#B@#@@BB,"['passable', 'climbable']"
3878,lode_runner,../data/context_data/lode_runner/@/bb@@@#BB#.png,@,bb@@@#BB#,"['passable', 'empty']"
6289,lode_runner,../data/context_data/lode_runner/@/ bb @b @@.png,@, bb @b @@,"['passable', 'empty']"
11426,lode_runner,../data/context_data/lode_runner/#/@@-B#@B#@.png,#,@@-B#@B#@,"['passable', 'climbable']"
12060,lode_runner,../data/context_data/lode_runner/#/@#Gb#b@@@.png,#,@#Gb#b@@@,"['passable', 'climbable']"
22490,smb,../data/context_data/smb/X/]-[XXX   .png,X,]-[XXX   ,['solid']
14871,lode_runner,../data/context_data/lode_runner/b/#bG#b@#b@.png,b,#bG#b@#b@,"['solid', 'breakable']"
5601,lode_runner,../data/context_data/lode_runner/@/@@@G@@@GG.png,@,@@@G@@@GG,"['passable', 'empty']"
556,lode_runner,../data/context_data/lode_runner/G/B@@@GG#bb.png,G,B@@@GG#bb,"['passable', 'collectable']"
24843,loz,../data/context_data/loz/F/FIFFFFDWW.png,F,FIFFFFDWW,['solid']
4931,lode_runner,../data/context_data/lode_runner/@/b@@b@G@#b.png,@,b@@b@G@#b,"['passable', 'empty']"
16323,lode_runner,../data/context_data/lode_runner/b/GBGbbb---.png,b,GBGbbb---,"['solid', 'breakable']"
14838,lode_runner,../data/context_data/lode_runner/b/bb#Gb#@@@.png,b,bb#Gb#@@@,"['solid', 'breakable']"
20645,megaman,../data/context_data/megaman/-/###--#-##.png,-,###--#-##,"['passable', 'empty']"
7156,lode_runner,../data/context_data/lode_runner/-/@#@#-@#@b.png,-,@#@#-@#@b,"['passable', 'climbable']"
14091,lode_runner,../data/context_data/lode_runner/b/bbG@bbEGG.png,b,bbG@bbEGG,"['solid', 'breakable']"
2448,lode_runner,../data/context_data/lode_runner/@/G@@b@@bb@.png,@,G@@b@@bb@,"['passable', 'empty']"
22763,smb,../data/context_data/smb/S/--E-SS---.png,S,--E-SS---,"['solid', 'breakable']"
7332,lode_runner,../data/context_data/lode_runner/-/@@@---B@@.png,-,@@@---B@@,"['passable', 'climbable']"
13062,lode_runner,../data/context_data/lode_runner/b/bBbbbbbBB.png,b,bBbbbbbBB,"['solid', 'breakable']"
1118,lode_runner,../data/context_data/lode_runner/@/ bb @@ #b.png,@, bb @@ #b,"['passable', 'empty']"
1069,lode_runner,../data/context_data/lode_runner/@/@@@@@G#b#.png,@,@@@@@G#b#,"['passable', 'empty']"
17930,kid_icarus,../data/context_data/kid_icarus/-/TT#---MMM.png,-,TT#---MMM,"['passable', 'empty']"
2963,lode_runner,../data/context_data/lode_runner/@/#Bb#@@#b#.png,@,#Bb#@@#b#,"['passable', 'empty']"
10156,lode_runner,../data/context_data/lode_runner/#/@#@@#G-#-.png,#,@#@@#G-#-,"['passable', 'climbable']"
15471,lode_runner,../data/context_data/lode_runner/b/G@Mbbbbbb.png,b,G@Mbbbbbb,"['solid', 'breakable']"
12213,lode_runner,../data/context_data/lode_runner/#/@#@@#B@#B.png,#,@#@@#B@#B,"['passable', 'climbable']"
3032,lode_runner,../data/context_data/lode_runner/@/@@#b@@b@@.png,@,@@#b@@b@@,"['passable', 'empty']"
11607,lode_runner,../data/context_data/lode_runner/#/-#@@#@b#@.png,#,-#@@#@b#@,"['passable', 'climbable']"
10959,lode_runner,../data/context_data/lode_runner/#/@#b@#BbbB.png,#,@#b@#BbbB,"['passable', 'climbable']"
5639,lode_runner,../data/context_data/lode_runner/@/b@@@@-@G@.png,@,b@@@@-@G@,"['passable', 'empty']"
19495,megaman,../data/context_data/megaman/B/-BB-BB-BB.png,B,-BB-BB-BB,"['solid', 'breakable']"
20820,megaman,../data/context_data/megaman/-/#--#--@@@.png,-,#--#--@@@,"['passable', 'empty']"
10665,lode_runner,../data/context_data/lode_runner/#/B#Bb#BB#@.png,#,B#Bb#BB#@,"['passable', 'climbable']"
1360,lode_runner,../data/context_data/lode_runner/@/###@@@@GB.png,@,###@@@@GB,"['passable', 'empty']"
24503,loz,../data/context_data/loz/F/FMFFFFBBB.png,F,FMFFFFBBB,['solid']
11191,lode_runner,../data/context_data/lode_runner/#/@@@@##@#b.png,#,@@@@##@#b,"['passable', 'climbable']"
20816,megaman,../data/context_data/megaman/-/@@@@--@--.png,-,@@@@--@--,"['passable', 'empty']"
15374,lode_runner,../data/context_data/lode_runner/b/@@##b@#bG.png,b,@@##b@#bG,"['solid', 'breakable']"
13660,lode_runner,../data/context_data/lode_runner/b/G@-bb@@@@.png,b,G@-bb@@@@,"['solid', 'breakable']"
5103,lode_runner,../data/context_data/lode_runner/@/@@b@@bb@b.png,@,@@b@@bb@b,"['passable', 'empty']"
17833,kid_icarus,../data/context_data/kid_icarus/-/MMM#--#--.png,-,MMM#--#--,"['passable', 'empty']"
4943,lode_runner,../data/context_data/lode_runner/@/bbbG@b   .png,@,bbbG@b   ,"['passable', 'empty']"
8258,lode_runner,../data/context_data/lode_runner/B/#BGbBb   .png,B,#BGbBb   ,['solid']
13890,lode_runner,../data/context_data/lode_runner/b/Eb@@b@Gb@.png,b,Eb@@b@Gb@,"['solid', 'breakable']"
12185,lode_runner,../data/context_data/lode_runner/#/#####@#G@.png,#,#####@#G@,"['passable', 'climbable']"
13239,lode_runner,../data/context_data/lode_runner/b/bbGbbb@G@.png,b,bbGbbb@G@,"['solid', 'breakable']"
23333,smb,../data/context_data/smb/-/-----<X-[.png,-,-----<X-[,"['passable', 'empty']"
23433,smb,../data/context_data/smb/X/X--XX-XX-.png,X,X--XX-XX-,['solid']
13844,lode_runner,../data/context_data/lode_runner/b/@E@bbb@G@.png,b,@E@bbb@G@,"['solid', 'breakable']"
88,lode_runner,../data/context_data/lode_runner/G/@@B@GBbbB.png,G,@@B@GBbbB,"['passable', 'collectable']"
5190,lode_runner,../data/context_data/lode_runner/@/bbb@@b@GB.png,@,bbb@@b@GB,"['passable', 'empty']"
11180,lode_runner,../data/context_data/lode_runner/#/b#@@#@@#-.png,#,b#@@#@@#-,"['passable', 'climbable']"
5365,lode_runner,../data/context_data/lode_runner/@/@@ B@ @@ .png,@,@@ B@ @@ ,"['passable', 'empty']"
4531,lode_runner,../data/context_data/lode_runner/@/GBbb@@@BG.png,@,GBbb@@@BG,"['passable', 'empty']"
927,lode_runner,../data/context_data/lode_runner/G/@G@GGGGGG.png,G,@G@GGGGGG,"['passable', 'collectable']"
17999,kid_icarus,../data/context_data/kid_icarus/-/   ---###.png,-,   ---###,"['passable', 'empty']"
15127,lode_runner,../data/context_data/lode_runner/b/@@GGbbbbb.png,b,@@GGbbbbb,"['solid', 'breakable']"
8519,lode_runner,../data/context_data/lode_runner/B/#E##B##B#.png,B,#E##B##B#,['solid']
786,lode_runner,../data/context_data/lode_runner/G/G@GbGbGbG.png,G,G@GbGbGbG,"['passable', 'collectable']"
14941,lode_runner,../data/context_data/lode_runner/b/BbbbbBbBb.png,b,BbbbbBbBb,"['solid', 'breakable']"
18277,kid_icarus,../data/context_data/kid_icarus/#/## -# -- .png,#,## -# -- ,['solid']
18370,kid_icarus,../data/context_data/kid_icarus/#/--#######.png,#,--#######,['solid']
6456,lode_runner,../data/context_data/lode_runner/@/#bb@@bb@b.png,@,#bb@@bb@b,"['passable', 'empty']"
7616,lode_runner,../data/context_data/lode_runner/-/bbb---@@E.png,-,bbb---@@E,"['passable', 'climbable']"
9384,lode_runner,../data/context_data/lode_runner/B/BBbBBB   .png,B,BBbBBB   ,['solid']
14805,lode_runner,../data/context_data/lode_runner/b/G@Gbbb   .png,b,G@Gbbb   ,"['solid', 'breakable']"
14933,lode_runner,../data/context_data/lode_runner/b/@@@bbbGbb.png,b,@@@bbbGbb,"['solid', 'breakable']"
2971,lode_runner,../data/context_data/lode_runner/@/@@bG@bb@@.png,@,@@bG@bb@@,"['passable', 'empty']"
3262,lode_runner,../data/context_data/lode_runner/@/b@bb@@b@@.png,@,b@bb@@b@@,"['passable', 'empty']"
20634,megaman,../data/context_data/megaman/-/---#----#.png,-,---#----#,"['passable', 'empty']"
781,lode_runner,../data/context_data/lode_runner/G/BBb@G@BbB.png,G,BBb@G@BbB,"['passable', 'collectable']"
10138,lode_runner,../data/context_data/lode_runner/#/b#b-##G@@.png,#,b#b-##G@@,"['passable', 'climbable']"
8005,lode_runner,../data/context_data/lode_runner/B/@@@BBB@@b.png,B,@@@BBB@@b,['solid']
6733,lode_runner,../data/context_data/lode_runner/-/G@#b-#@b#.png,-,G@#b-#@b#,"['passable', 'climbable']"
14494,lode_runner,../data/context_data/lode_runner/b/ Bb bb @@.png,b, Bb bb @@,"['solid', 'breakable']"
18220,kid_icarus,../data/context_data/kid_icarus/#/ #M #- #H.png,#, #M #- #H,['solid']
502,lode_runner,../data/context_data/lode_runner/G/@@@GGGbb#.png,G,@@@GGGbb#,"['passable', 'collectable']"
6583,lode_runner,../data/context_data/lode_runner/E/@@@@E@   .png,E,@@@@E@   ,"['solid', 'hazard']"
4920,lode_runner,../data/context_data/lode_runner/@/   B@@BE@.png,@,   B@@BE@,"['passable', 'empty']"
8176,lode_runner,../data/context_data/lode_runner/B/#B@#B@#b-.png,B,#B@#B@#b-,['solid']
13301,lode_runner,../data/context_data/lode_runner/b/bE@bbbb@@.png,b,bE@bbbb@@,"['solid', 'breakable']"
23173,smb,../data/context_data/smb/-/   ---SS-.png,-,   ---SS-,"['passable', 'empty']"
24652,loz,../data/context_data/loz/F/WWWWFFWBB.png,F,WWWWFFWBB,['solid']
13208,lode_runner,../data/context_data/lode_runner/b/bbbBbbB@b.png,b,bbbBbbB@b,"['solid', 'breakable']"
6724,lode_runner,../data/context_data/lode_runner/-/--b---@@@.png,-,--b---@@@,"['passable', 'climbable']"
8246,lode_runner,../data/context_data/lode_runner/B/GB@bBB@@@.png,B,GB@bBB@@@,['solid']
5426,lode_runner,../data/context_data/lode_runner/@/@E@b@bb@b.png,@,@E@b@bb@b,"['passable', 'empty']"
24323,loz,../data/context_data/loz/B/FBFFBFBBF.png,B,FBFFBFBBF,"['solid', 'block']"
2954,lode_runner,../data/context_data/lode_runner/@/#b@b@@@@@.png,@,#b@b@@@@@,"['passable', 'empty']"
20494,megaman,../data/context_data/megaman/-/##---B--B.png,-,##---B--B,"['passable', 'empty']"
5390,lode_runner,../data/context_data/lode_runner/@/   @@@@b#.png,@,   @@@@b#,"['passable', 'empty']"
14681,lode_runner,../data/context_data/lode_runner/b/-Gb@bbbbb.png,b,-Gb@bbbbb,"['solid', 'breakable']"
23359,smb,../data/context_data/smb/-/------Q-E.png,-,------Q-E,"['passable', 'empty']"
10346,lode_runner,../data/context_data/lode_runner/#/@#@@#@BBb.png,#,@#@@#@BBb,"['passable', 'climbable']"
20540,megaman,../data/context_data/megaman/-/-----P-##.png,-,-----P-##,"['passable', 'empty']"
20302,megaman,../data/context_data/megaman/-/B--B--###.png,-,B--B--###,"['passable', 'empty']"
23044,smb,../data/context_data/smb/-/E-[>-[]-[.png,-,E-[>-[]-[,"['passable', 'empty']"
22416,smb,../data/context_data/smb/-/-------ES.png,-,-------ES,"['passable', 'empty']"
357,lode_runner,../data/context_data/lode_runner/G/bb @G bb .png,G,bb @G bb ,"['passable', 'collectable']"
3641,lode_runner,../data/context_data/lode_runner/@/ #@ @@   .png,@, #@ @@   ,"['passable', 'empty']"
15389,lode_runner,../data/context_data/lode_runner/b/bbbbbGb@@.png,b,bbbbbGb@@,"['solid', 'breakable']"
12059,lode_runner,../data/context_data/lode_runner/#/B#@@#@@#@.png,#,B#@@#@@#@,"['passable', 'climbable']"
5700,lode_runner,../data/context_data/lode_runner/@/b@@b@@BB#.png,@,b@@b@@BB#,"['passable', 'empty']"
16379,lode_runner,../data/context_data/lode_runner/b/@@@#bbb@-.png,b,@@@#bbb@-,"['solid', 'breakable']"
15016,lode_runner,../data/context_data/lode_runner/b/bbb@b@@b@.png,b,bbb@b@@b@,"['solid', 'breakable']"
17770,kid_icarus,../data/context_data/kid_icarus/-/--H------.png,-,--H------,"['passable', 'empty']"
4226,lode_runner,../data/context_data/lode_runner/@/@#@#@@@##.png,@,@#@#@@@##,"['passable', 'empty']"
20058,megaman,../data/context_data/megaman/#/w--##----.png,#,w--##----,['solid']
25012,loz,../data/context_data/loz/F/PPFFFFFPP.png,F,PPFFFFFPP,['solid']
10690,lode_runner,../data/context_data/lode_runner/#/b@-B#@b#-.png,#,b@-B#@b#-,"['passable', 'climbable']"
17876,kid_icarus,../data/context_data/kid_icarus/-/-- -- -# .png,-,-- -- -# ,"['passable', 'empty']"
18565,megaman,../data/context_data/megaman/L/----L--##.png,L,----L--##,"['passable', 'collectable']"
18688,megaman,../data/context_data/megaman/@/@@@@@@#@@.png,@,@@@@@@#@@,['empty']
8927,lode_runner,../data/context_data/lode_runner/B/@GG@BBb@@.png,B,@GG@BBb@@,['solid']
1625,lode_runner,../data/context_data/lode_runner/@/b@#@@#G@#.png,@,b@#@@#G@#,"['passable', 'empty']"
23639,smb,../data/context_data/smb/S/EE-SSSSSS.png,S,EE-SSSSSS,"['solid', 'breakable']"
19745,megaman,../data/context_data/megaman/#/##L######.png,#,##L######,['solid']
17789,kid_icarus,../data/context_data/kid_icarus/-/#--#--##-.png,-,#--#--##-,"['passable', 'empty']"
7221,lode_runner,../data/context_data/lode_runner/-/ @@ -- @@.png,-, @@ -- @@,"['passable', 'climbable']"
13080,lode_runner,../data/context_data/lode_runner/b/#bG#bb#@b.png,b,#bG#bb#@b,"['solid', 'breakable']"
2163,lode_runner,../data/context_data/lode_runner/@/bB#G@#@@#.png,@,bB#G@#@@#,"['passable', 'empty']"
11824,lode_runner,../data/context_data/lode_runner/#/b#@b#@b#b.png,#,b#@b#@b#b,"['passable', 'climbable']"
